id_usuario,id_estabelecimento,visualizacoes_perfil,saves_favoritos,compartilhamentos
1934,160,4.0,0.0,1.0
4159,70,9.0,0.0,1.0
2819,220,6.0,1.0,0.0
1273,4,4.0,,0.0
3015,173,4.0,1.0,0.0
3502,265,6.0,2.0,0.0
722,172,6.0,0.0,0.0
5085,691,7.0,1.0,1.0
3669,266,6.0,1.0,1.0
1503,240,6.0,1.0,0.0
2732,173,,0.0,0.0
1550,18,6.0,0.0,0.0
5650,70,8.0,1.0,0.0
3062,219,4.0,0.0,0.0
5990,274,3.0,0.0,0.0
2522,75,4.0,1.0,1.0
1177,179,,2.0,0.0
566,82,7.0,0.0,0.0
2690,47,10.0,1.0,0.0
4129,271,6.0,0.0,0.0
1836,246,10.0,0.0,0.0
5078,8,6.0,3.0,0.0
1765,143,6.0,1.0,1.0
443,91,5.0,1.0,0.0
1152,6,9.0,0.0,
341,277,8.0,0.0,1.0
952,4,,1.0,0.0
5855,203,7.0,1.0,0.0
262,277,4.0,1.0,
2614,105,9.0,0.0,0.0
1378,87,7.0,1.0,0.0
627,225,6.0,0.0,0.0
5381,243,10.0,1.0,2.0
3247,107,10.0,0.0,0.0
4346,193,2.0,0.0,0.0
892,32,4.0,1.0,0.0
3632,162,9.0,,0.0
3971,228,5.0,0.0,
3407,227,3.0,,0.0
799,70,4.0,0.0,0.0
1943,11,8.0,0.0,0.0
208,219,8.0,1.0,0.0
5327,4,5.0,0.0,0.0
6458,134,6.0,1.0,0.0
3563,188,4.0,0.0,0.0
3249,167,8.0,0.0,0.0
349,297,3.0,1.0,0.0
3440,56,5.0,0.0,0.0
5651,87,5.0,0.0,0.0
1097,183,6.0,0.0,1.0
3072,161,1.0,,0.0
3616,151,5.0,0.0,0.0
3518,153,6.0,,0.0
2836,290,3.0,0.0,0.0
2796,156,4.0,0.0,1.0
4412,159,7.0,2.0,0.0
1675,273,8.0,1.0,0.0
1186,408,4.0,1.0,0.0
4192,222,,0.0,1.0
2225,215,10.0,0.0,0.0
4929,64,8.0,1.0,0.0
1447,184,6.0,0.0,0.0
3168,48,5.0,0.0,0.0
1988,46,7.0,1.0,0.0
1943,88,6.0,1.0,0.0
5886,14,3.0,0.0,1.0
5049,268,4.0,0.0,2.0
2301,137,7.0,1.0,0.0
3033,264,6.0,1.0,0.0
2212,129,6.0,,0.0
2100,204,7.0,1.0,0.0
1148,266,5.0,2.0,1.0
3987,278,7.0,2.0,0.0
2511,292,4.0,2.0,0.0
2208,255,7.0,3.0,1.0
673,79,5.0,0.0,1.0
4924,235,7.0,0.0,0.0
453,249,5.0,0.0,0.0
3823,238,7.0,1.0,0.0
1414,190,7.0,0.0,0.0
3042,68,3.0,1.0,0.0
641,10,7.0,1.0,0.0
2293,261,5.0,3.0,0.0
1387,185,7.0,2.0,0.0
5391,117,4.0,1.0,0.0
5991,29,7.0,1.0,0.0
1174,229,9.0,0.0,0.0
5658,175,7.0,2.0,1.0
2822,245,10.0,0.0,0.0
4540,145,4.0,0.0,1.0
3325,231,8.0,1.0,0.0
439,253,5.0,1.0,0.0
3778,95,4.0,0.0,0.0
1070,225,8.0,2.0,0.0
434,33,5.0,2.0,0.0
2586,209,12.0,0.0,1.0
3833,56,,,0.0
1796,255,8.0,2.0,0.0
2403,94,8.0,3.0,0.0
5316,139,,2.0,0.0
4277,187,7.0,0.0,1.0
4125,130,10.0,1.0,0.0
5821,207,10.0,1.0,0.0
2007,205,7.0,0.0,0.0
6869,290,5.0,1.0,0.0
1208,67,4.0,1.0,0.0
5130,164,7.0,1.0,0.0
103,38,4.0,1.0,0.0
2757,224,,0.0,0.0
3604,140,3.0,,1.0
4035,135,6.0,0.0,0.0
4091,209,8.0,2.0,0.0
3494,180,10.0,1.0,1.0
5220,177,5.0,0.0,0.0
4452,152,8.0,0.0,1.0
1260,187,8.0,1.0,0.0
3728,142,8.0,0.0,0.0
5302,16,4.0,1.0,0.0
5499,6,5.0,1.0,0.0
4483,229,6.0,0.0,0.0
2112,153,4.0,1.0,0.0
93,121,6.0,1.0,1.0
5660,47,5.0,0.0,
1082,179,5.0,0.0,0.0
926,32,5.0,0.0,0.0
1578,173,9.0,2.0,1.0
2497,184,4.0,1.0,1.0
6480,105,7.0,0.0,0.0
200,53,9.0,2.0,0.0
5786,295,3.0,0.0,0.0
5945,90,10.0,2.0,1.0
5200,171,9.0,0.0,0.0
5596,298,3.0,1.0,1.0
2812,189,7.0,0.0,0.0
2829,265,7.0,,0.0
1065,216,5.0,2.0,0.0
81,95,2.0,0.0,0.0
865,238,,0.0,0.0
3184,265,7.0,1.0,0.0
213,59,3.0,1.0,0.0
4470,219,6.0,0.0,0.0
6115,165,5.0,0.0,0.0
2640,94,5.0,0.0,0.0
5620,192,8.0,,0.0
3871,51,3.0,0.0,0.0
2668,91,7.0,0.0,0.0
3418,56,5.0,0.0,0.0
5328,692,6.0,2.0,1.0
2665,77,5.0,1.0,0.0
5039,72,7.0,2.0,1.0
785,16,11.0,2.0,1.0
4640,87,8.0,1.0,0.0
1433,189,3.0,0.0,0.0
1368,26,4.0,1.0,0.0
101,30,4.0,1.0,1.0
1702,210,4.0,1.0,0.0
2745,18,7.0,2.0,0.0
1161,295,2.0,0.0,0.0
4804,45,9.0,2.0,0.0
4847,38,7.0,0.0,1.0
5549,292,5.0,1.0,0.0
5227,219,6.0,2.0,0.0
1473,262,,2.0,1.0
4105,277,4.0,2.0,0.0
2882,132,2.0,0.0,0.0
1393,276,8.0,,2.0
709,63,8.0,1.0,0.0
356,113,6.0,0.0,0.0
4464,234,,2.0,0.0
1291,111,9.0,0.0,0.0
2194,49,11.0,2.0,0.0
4130,229,5.0,0.0,2.0
4784,156,4.0,0.0,0.0
4358,262,9.0,,
2171,30,7.0,1.0,0.0
3068,166,9.0,2.0,0.0
4889,224,8.0,2.0,0.0
5576,76,4.0,0.0,0.0
762,28,,0.0,2.0
2009,254,5.0,2.0,0.0
5743,56,7.0,1.0,1.0
2414,266,5.0,0.0,0.0
5373,138,9.0,1.0,1.0
4769,66,9.0,1.0,2.0
4006,185,5.0,2.0,0.0
3550,292,2.0,1.0,0.0
4447,45,4.0,0.0,0.0
3674,287,3.0,0.0,0.0
51,252,4.0,0.0,0.0
154,96,7.0,2.0,0.0
562,22,0.0,0.0,0.0
1055,144,5.0,1.0,0.0
3679,173,3.0,0.0,0.0
675,108,6.0,1.0,0.0
4420,208,4.0,0.0,
3813,244,2.0,0.0,0.0
264,70,4.0,2.0,0.0
1862,144,8.0,3.0,0.0
2128,87,6.0,2.0,0.0
3121,130,5.0,0.0,0.0
2156,29,6.0,0.0,0.0
1614,44,8.0,3.0,2.0
2030,281,4.0,1.0,0.0
3974,172,8.0,3.0,
4413,24,,1.0,0.0
1874,298,,1.0,0.0
2528,13,3.0,0.0,0.0
4075,107,4.0,0.0,1.0
4652,12,12.0,0.0,1.0
5281,27,9.0,2.0,0.0
5536,241,5.0,1.0,0.0
2276,170,2.0,0.0,0.0
4959,217,5.0,0.0,0.0
2280,72,7.0,1.0,0.0
2660,249,,2.0,1.0
4060,267,6.0,1.0,2.0
2682,276,8.0,,0.0
2142,64,5.0,1.0,0.0
3815,249,,0.0,0.0
5155,81,9.0,1.0,
3098,269,8.0,2.0,0.0
5319,60,4.0,0.0,1.0
2498,279,8.0,0.0,2.0
1965,232,7.0,1.0,0.0
239,114,3.0,1.0,0.0
2165,126,5.0,1.0,0.0
4757,163,12.0,1.0,0.0
3940,300,5.0,0.0,0.0
3270,122,8.0,1.0,0.0
5767,284,6.0,1.0,1.0
4926,10,4.0,0.0,0.0
4859,235,4.0,0.0,1.0
4512,192,9.0,1.0,0.0
1269,252,11.0,,1.0
4688,132,5.0,0.0,0.0
921,235,5.0,2.0,0.0
5080,33,5.0,1.0,0.0
1961,202,5.0,1.0,1.0
2520,60,2.0,0.0,
301,26,7.0,0.0,0.0
1666,152,,0.0,1.0
3076,55,8.0,3.0,0.0
5747,253,5.0,0.0,1.0
4570,42,9.0,0.0,0.0
3338,180,5.0,1.0,0.0
481,72,3.0,0.0,0.0
1639,95,5.0,1.0,0.0
2197,291,6.0,,0.0
389,26,8.0,1.0,0.0
813,128,2.0,0.0,0.0
1200,160,7.0,0.0,1.0
5638,116,8.0,2.0,0.0
4378,274,,1.0,1.0
1171,206,3.0,0.0,0.0
5117,147,4.0,0.0,0.0
3499,98,5.0,1.0,0.0
2839,213,6.0,0.0,0.0
4393,53,3.0,0.0,0.0
4563,247,1.0,1.0,0.0
748,105,10.0,1.0,1.0
2958,241,5.0,1.0,0.0
1393,11,6.0,0.0,
5394,35,3.0,,0.0
405,100,3.0,1.0,0.0
5465,165,4.0,0.0,0.0
2627,233,11.0,,1.0
2129,56,,1.0,1.0
2319,265,7.0,0.0,2.0
4091,135,4.0,,1.0
14,198,8.0,0.0,0.0
2787,263,6.0,1.0,0.0
4260,11,8.0,2.0,0.0
4694,193,3.0,1.0,2.0
2432,94,6.0,1.0,0.0
3088,149,,,1.0
3473,216,4.0,2.0,0.0
5073,101,8.0,1.0,0.0
902,37,9.0,0.0,1.0
549,245,5.0,0.0,0.0
3288,160,9.0,2.0,0.0
5576,40,6.0,1.0,1.0
4760,88,7.0,1.0,0.0
2912,231,7.0,0.0,0.0
3584,7,4.0,0.0,0.0
67,93,7.0,0.0,0.0
2086,86,7.0,2.0,0.0
4922,237,8.0,1.0,0.0
3288,5,1.0,0.0,0.0
4955,201,12.0,1.0,0.0
4884,218,4.0,1.0,0.0
3411,218,4.0,1.0,
2020,76,5.0,0.0,0.0
4222,227,4.0,1.0,0.0
1,105,5.0,0.0,1.0
2453,232,6.0,1.0,0.0
1586,118,5.0,0.0,0.0
522,16,3.0,0.0,1.0
3358,279,6.0,1.0,1.0
4381,81,8.0,0.0,0.0
3075,105,10.0,3.0,0.0
1260,242,8.0,0.0,1.0
140,213,7.0,1.0,2.0
3677,284,3.0,0.0,0.0
965,37,13.0,3.0,
212,688,10.0,1.0,0.0
2092,46,5.0,0.0,2.0
1539,71,4.0,0.0,0.0
4498,39,8.0,0.0,1.0
3898,195,9.0,2.0,1.0
1608,127,5.0,1.0,0.0
2983,177,9.0,0.0,0.0
3641,169,3.0,1.0,0.0
4861,175,7.0,1.0,0.0
3857,260,8.0,0.0,
3344,61,3.0,0.0,0.0
4078,38,4.0,0.0,
5162,186,5.0,0.0,0.0
244,197,7.0,1.0,0.0
4708,209,11.0,2.0,0.0
1088,83,3.0,0.0,0.0
3192,267,2.0,0.0,0.0
5124,87,7.0,0.0,0.0
5749,154,,0.0,0.0
1350,214,4.0,1.0,0.0
5583,61,5.0,0.0,1.0
453,252,5.0,0.0,1.0
2703,9,6.0,2.0,1.0
5747,37,3.0,1.0,0.0
3907,154,8.0,1.0,0.0
3042,58,5.0,2.0,0.0
4796,79,7.0,0.0,0.0
2592,84,6.0,1.0,0.0
5854,159,5.0,0.0,0.0
256,64,2.0,1.0,0.0
3171,220,7.0,2.0,0.0
5971,251,7.0,0.0,0.0
4688,171,9.0,0.0,1.0
2625,1,11.0,2.0,1.0
2202,41,7.0,2.0,0.0
2987,49,5.0,0.0,0.0
1978,196,2.0,1.0,0.0
2870,256,5.0,2.0,0.0
5139,58,8.0,1.0,1.0
3721,220,5.0,0.0,0.0
926,28,7.0,2.0,0.0
4525,92,4.0,0.0,0.0
5539,56,10.0,3.0,0.0
3985,19,2.0,1.0,0.0
3822,281,3.0,0.0,0.0
98,43,7.0,0.0,0.0
1357,62,9.0,1.0,2.0
4117,191,8.0,0.0,0.0
1706,275,6.0,0.0,0.0
2933,15,,0.0,0.0
3706,19,4.0,1.0,0.0
855,267,6.0,0.0,1.0
5395,11,5.0,0.0,0.0
5893,230,7.0,0.0,0.0
5666,235,6.0,1.0,0.0
4403,179,3.0,1.0,0.0
3883,242,3.0,0.0,0.0
2337,258,5.0,0.0,
5601,59,4.0,0.0,
5449,93,3.0,1.0,0.0
988,79,9.0,4.0,0.0
3093,52,4.0,0.0,0.0
915,285,7.0,0.0,3.0
3182,169,6.0,,0.0
4335,49,4.0,1.0,0.0
3290,161,9.0,1.0,0.0
2623,117,6.0,0.0,0.0
2315,14,4.0,0.0,0.0
1433,33,6.0,1.0,0.0
4799,15,7.0,1.0,0.0
3879,23,8.0,0.0,0.0
3786,211,7.0,2.0,0.0
1340,262,7.0,0.0,
5037,283,5.0,0.0,1.0
2561,140,7.0,,0.0
891,91,4.0,1.0,0.0
50,299,5.0,0.0,0.0
4167,55,7.0,0.0,0.0
3729,281,5.0,0.0,
3297,65,4.0,1.0,1.0
5103,94,4.0,0.0,1.0
5990,202,6.0,0.0,0.0
5232,264,8.0,1.0,0.0
5978,138,,0.0,0.0
1170,696,6.0,1.0,0.0
1644,64,9.0,1.0,0.0
73,265,5.0,1.0,0.0
3031,237,2.0,0.0,0.0
5319,111,2.0,0.0,0.0
1050,217,1.0,0.0,0.0
2517,85,3.0,0.0,0.0
2421,105,6.0,1.0,0.0
2160,205,5.0,0.0,
4192,277,9.0,0.0,0.0
3357,77,,1.0,0.0
611,12,3.0,0.0,0.0
2872,165,6.0,0.0,0.0
5979,99,,1.0,0.0
751,252,2.0,0.0,0.0
5434,247,9.0,4.0,
3396,63,3.0,,0.0
5374,68,7.0,2.0,0.0
4127,46,8.0,1.0,0.0
5218,28,8.0,0.0,0.0
653,75,6.0,1.0,1.0
3905,219,6.0,1.0,0.0
1748,33,3.0,0.0,0.0
1058,152,6.0,1.0,0.0
1311,240,5.0,0.0,0.0
1962,185,6.0,1.0,0.0
4982,160,6.0,0.0,0.0
4955,211,7.0,1.0,0.0
2523,194,3.0,1.0,0.0
5978,104,7.0,2.0,0.0
4138,63,10.0,0.0,1.0
832,213,11.0,0.0,0.0
2727,75,4.0,1.0,0.0
1912,173,5.0,0.0,1.0
641,212,7.0,0.0,0.0
731,271,,1.0,0.0
3017,48,6.0,2.0,1.0
3422,122,10.0,2.0,0.0
2636,68,10.0,1.0,0.0
4617,230,8.0,1.0,1.0
5828,31,3.0,0.0,0.0
3359,122,6.0,2.0,0.0
2216,190,9.0,1.0,0.0
1027,105,7.0,,0.0
6976,52,4.0,0.0,0.0
5265,114,7.0,0.0,0.0
499,240,3.0,2.0,1.0
1954,119,1.0,0.0,
170,153,3.0,0.0,0.0
1772,206,4.0,0.0,0.0
5117,60,3.0,,1.0
2409,168,6.0,1.0,0.0
3499,169,,1.0,0.0
5570,36,8.0,4.0,0.0
11,187,4.0,0.0,0.0
1032,227,4.0,0.0,0.0
2789,139,4.0,1.0,0.0
4891,28,11.0,1.0,0.0
3401,15,11.0,1.0,2.0
1609,143,4.0,0.0,0.0
2178,61,5.0,1.0,0.0
1085,158,5.0,1.0,1.0
2513,256,6.0,2.0,0.0
3330,201,4.0,,0.0
1530,142,5.0,1.0,
1240,262,5.0,0.0,
4838,244,11.0,1.0,0.0
3523,293,2.0,1.0,0.0
3990,97,6.0,1.0,1.0
3233,93,2.0,0.0,0.0
3895,2,10.0,2.0,0.0
1990,160,8.0,3.0,0.0
4790,203,4.0,0.0,0.0
1962,25,3.0,0.0,0.0
3880,65,3.0,1.0,0.0
1868,274,8.0,3.0,0.0
1297,90,12.0,1.0,0.0
545,5,8.0,1.0,1.0
1003,5,3.0,1.0,0.0
112,140,5.0,1.0,0.0
2417,129,6.0,,0.0
2362,265,7.0,0.0,0.0
1888,59,5.0,1.0,0.0
4942,132,5.0,,0.0
2478,266,6.0,1.0,0.0
4960,181,6.0,0.0,0.0
134,107,7.0,0.0,0.0
2398,284,4.0,2.0,1.0
1654,111,10.0,1.0,0.0
2038,233,6.0,1.0,0.0
742,54,6.0,0.0,0.0
3694,35,5.0,0.0,0.0
2606,264,2.0,0.0,1.0
2855,110,4.0,0.0,0.0
5897,117,4.0,1.0,0.0
5069,33,4.0,0.0,
1512,249,10.0,2.0,0.0
4979,91,5.0,1.0,0.0
461,121,7.0,0.0,0.0
3429,300,5.0,1.0,0.0
110,136,8.0,0.0,0.0
903,57,5.0,0.0,1.0
4961,267,8.0,1.0,0.0
5707,251,5.0,0.0,0.0
3914,49,6.0,1.0,0.0
3918,190,5.0,0.0,0.0
5835,129,7.0,0.0,0.0
5045,149,5.0,0.0,0.0
2359,38,7.0,2.0,2.0
297,41,10.0,0.0,2.0
5927,124,7.0,1.0,0.0
1563,79,8.0,3.0,0.0
4541,241,9.0,0.0,1.0
6960,33,6.0,2.0,1.0
3644,89,4.0,1.0,0.0
1614,74,9.0,1.0,0.0
1458,269,9.0,1.0,0.0
2954,41,11.0,2.0,0.0
1888,202,8.0,0.0,0.0
1907,169,3.0,1.0,0.0
5643,37,6.0,0.0,0.0
3422,71,6.0,0.0,0.0
114,178,,0.0,0.0
5434,191,,1.0,0.0
3966,39,3.0,1.0,0.0
4694,137,7.0,0.0,2.0
5834,4,4.0,1.0,0.0
890,9,7.0,2.0,0.0
3998,37,10.0,1.0,0.0
1752,271,8.0,0.0,1.0
1274,90,5.0,0.0,0.0
4005,3,10.0,0.0,1.0
1998,28,5.0,0.0,0.0
1033,63,3.0,0.0,0.0
2538,79,7.0,1.0,0.0
3829,5,5.0,1.0,0.0
6432,122,4.0,,0.0
1668,119,7.0,0.0,0.0
964,68,5.0,2.0,0.0
207,109,5.0,0.0,1.0
2508,218,9.0,2.0,0.0
287,267,3.0,1.0,0.0
1137,23,2.0,0.0,0.0
1450,48,5.0,0.0,1.0
778,98,10.0,0.0,
3509,49,6.0,0.0,
6180,267,6.0,1.0,1.0
1431,71,6.0,0.0,1.0
5336,167,4.0,0.0,0.0
2768,245,5.0,0.0,1.0
2371,104,7.0,3.0,0.0
3888,22,8.0,0.0,0.0
195,111,7.0,1.0,0.0
26,194,9.0,0.0,1.0
4930,91,9.0,2.0,1.0
3126,154,10.0,2.0,0.0
1375,75,6.0,1.0,1.0
992,276,,1.0,1.0
2887,207,6.0,0.0,0.0
2592,229,5.0,0.0,0.0
4377,3,4.0,0.0,0.0
3189,239,2.0,1.0,0.0
754,176,7.0,2.0,0.0
886,248,6.0,3.0,0.0
3023,200,12.0,0.0,4.0
5055,281,6.0,1.0,0.0
4883,282,5.0,0.0,0.0
3705,236,5.0,0.0,0.0
1639,51,,2.0,1.0
5588,40,9.0,1.0,0.0
468,237,4.0,0.0,0.0
3726,113,9.0,0.0,0.0
4634,114,,1.0,1.0
1415,193,11.0,2.0,0.0
4874,218,3.0,0.0,0.0
1754,244,9.0,4.0,
4,143,4.0,3.0,0.0
3190,287,6.0,1.0,0.0
535,98,10.0,3.0,1.0
5195,34,8.0,3.0,1.0
3929,188,5.0,1.0,1.0
4811,265,4.0,1.0,1.0
1118,150,9.0,1.0,0.0
2694,13,10.0,1.0,0.0
5286,282,1.0,0.0,0.0
3348,123,9.0,0.0,1.0
2540,151,5.0,0.0,1.0
2793,240,3.0,0.0,0.0
2701,48,4.0,0.0,1.0
891,166,5.0,1.0,0.0
3293,154,2.0,0.0,0.0
3941,10,4.0,,0.0
5662,89,6.0,1.0,1.0
21,137,3.0,0.0,
4925,168,8.0,1.0,1.0
2004,175,,1.0,0.0
4627,157,7.0,1.0,0.0
2850,102,4.0,1.0,0.0
653,28,7.0,2.0,0.0
4158,178,5.0,1.0,
3128,161,9.0,0.0,1.0
3186,194,5.0,0.0,0.0
4803,125,3.0,2.0,0.0
2725,227,6.0,0.0,
1087,275,3.0,0.0,0.0
1136,269,6.0,0.0,1.0
4244,267,10.0,0.0,0.0
3133,157,7.0,1.0,0.0
4744,106,4.0,0.0,0.0
3640,56,5.0,1.0,1.0
4778,261,7.0,3.0,1.0
3863,68,13.0,0.0,1.0
5382,130,7.0,2.0,0.0
1160,291,6.0,0.0,0.0
2359,26,7.0,,1.0
4174,72,5.0,1.0,0.0
5113,225,2.0,0.0,0.0
2936,11,4.0,1.0,0.0
150,212,4.0,0.0,0.0
1434,9,6.0,0.0,0.0
5184,34,11.0,1.0,1.0
4622,253,14.0,1.0,0.0
4242,179,7.0,1.0,1.0
3720,208,8.0,0.0,1.0
1334,271,7.0,1.0,
5003,140,5.0,0.0,0.0
1515,196,11.0,1.0,1.0
4770,199,6.0,1.0,0.0
4034,107,6.0,1.0,0.0
4819,176,7.0,2.0,0.0
1975,63,5.0,0.0,0.0
1860,284,8.0,1.0,0.0
418,113,7.0,0.0,0.0
5582,74,5.0,1.0,0.0
4016,570,9.0,0.0,
4826,232,5.0,0.0,0.0
5980,273,5.0,0.0,0.0
5329,26,2.0,0.0,0.0
1232,64,8.0,1.0,0.0
5467,90,9.0,0.0,2.0
1427,263,2.0,0.0,0.0
1942,222,10.0,0.0,0.0
3459,263,4.0,0.0,0.0
288,3,5.0,2.0,0.0
2169,92,3.0,0.0,0.0
2957,161,8.0,0.0,1.0
5197,140,7.0,1.0,
2723,150,3.0,1.0,0.0
3763,141,3.0,0.0,0.0
5419,229,5.0,1.0,0.0
1655,44,3.0,1.0,
5027,130,7.0,1.0,0.0
4490,161,6.0,1.0,1.0
1748,186,6.0,1.0,0.0
5591,132,5.0,,1.0
4873,196,4.0,0.0,0.0
3446,225,2.0,1.0,0.0
5114,56,2.0,2.0,0.0
4747,92,9.0,3.0,1.0
3584,74,7.0,2.0,0.0
2744,116,3.0,1.0,0.0
4816,17,5.0,3.0,1.0
5461,213,3.0,0.0,0.0
2562,192,4.0,1.0,1.0
3856,275,7.0,1.0,1.0
5512,211,12.0,2.0,0.0
3430,221,7.0,0.0,0.0
4178,300,5.0,2.0,0.0
2886,1,2.0,0.0,1.0
607,74,7.0,1.0,0.0
5052,279,7.0,1.0,0.0
4740,79,5.0,2.0,0.0
1176,110,7.0,1.0,0.0
4490,148,,1.0,0.0
5880,151,8.0,0.0,0.0
3501,81,5.0,2.0,0.0
2179,219,9.0,0.0,0.0
4562,443,,1.0,1.0
3191,261,3.0,0.0,1.0
4918,44,6.0,0.0,1.0
4446,228,7.0,1.0,0.0
5465,87,6.0,3.0,2.0
2177,114,6.0,0.0,0.0
2758,150,5.0,0.0,0.0
5821,91,10.0,2.0,0.0
4013,51,4.0,0.0,0.0
5685,650,6.0,0.0,1.0
5048,203,5.0,0.0,0.0
2318,241,7.0,1.0,0.0
2857,74,7.0,3.0,0.0
2054,234,11.0,1.0,1.0
873,75,11.0,3.0,2.0
5413,82,2.0,0.0,0.0
1858,230,9.0,1.0,1.0
2182,117,7.0,1.0,0.0
223,56,9.0,1.0,0.0
5881,234,5.0,2.0,0.0
1228,123,6.0,0.0,0.0
5881,103,,0.0,0.0
4737,1,4.0,0.0,0.0
2083,206,6.0,0.0,0.0
4667,225,7.0,2.0,0.0
1235,202,3.0,0.0,0.0
2809,245,5.0,1.0,0.0
3334,106,2.0,1.0,0.0
2306,177,9.0,1.0,1.0
2423,159,9.0,0.0,0.0
1197,49,,1.0,0.0
882,188,,1.0,1.0
3036,269,8.0,2.0,0.0
278,55,2.0,0.0,0.0
4260,200,4.0,0.0,0.0
2562,99,10.0,0.0,1.0
5731,161,4.0,1.0,1.0
5039,87,8.0,1.0,
4619,201,6.0,2.0,1.0
150,197,4.0,0.0,
2421,48,6.0,0.0,1.0
2057,210,4.0,,0.0
1909,196,4.0,1.0,0.0
4087,240,,2.0,
582,2,6.0,2.0,1.0
869,269,5.0,2.0,2.0
429,42,4.0,1.0,0.0
1611,270,5.0,0.0,1.0
5820,211,10.0,2.0,0.0
3083,297,7.0,0.0,1.0
2357,13,7.0,0.0,0.0
214,202,,2.0,0.0
1049,110,2.0,0.0,0.0
454,192,,0.0,0.0
4937,212,4.0,0.0,0.0
1708,299,5.0,0.0,0.0
5443,299,3.0,0.0,0.0
1143,23,7.0,1.0,0.0
1080,57,3.0,0.0,0.0
1681,248,1.0,0.0,0.0
1807,65,5.0,2.0,0.0
4893,108,7.0,,0.0
413,298,7.0,0.0,0.0
5687,89,2.0,0.0,1.0
1363,87,3.0,0.0,0.0
680,272,2.0,0.0,0.0
5055,260,7.0,0.0,0.0
2213,113,6.0,0.0,1.0
3398,107,4.0,1.0,0.0
5121,49,6.0,1.0,0.0
3530,120,6.0,1.0,1.0
5961,167,6.0,1.0,1.0
4717,31,5.0,0.0,0.0
5397,291,9.0,1.0,1.0
1436,177,3.0,1.0,0.0
4927,217,6.0,,0.0
1684,151,4.0,0.0,1.0
865,288,4.0,1.0,0.0
6723,162,3.0,0.0,0.0
2608,299,4.0,0.0,1.0
5729,166,7.0,2.0,0.0
4259,16,5.0,1.0,1.0
5124,140,8.0,1.0,1.0
1844,123,10.0,0.0,1.0
5468,210,5.0,1.0,0.0
238,39,,0.0,1.0
1653,145,4.0,0.0,0.0
5932,243,3.0,0.0,
4516,189,8.0,0.0,0.0
5653,285,6.0,,0.0
3982,82,4.0,1.0,2.0
627,136,7.0,2.0,1.0
5132,114,6.0,1.0,0.0
3270,84,5.0,1.0,0.0
3291,92,5.0,2.0,0.0
1700,202,7.0,0.0,0.0
4748,117,3.0,0.0,0.0
1601,222,3.0,0.0,0.0
2502,128,8.0,4.0,0.0
4177,223,3.0,1.0,0.0
5283,221,8.0,0.0,0.0
4037,200,3.0,0.0,0.0
2535,285,3.0,0.0,0.0
2889,159,1.0,0.0,0.0
16,256,8.0,1.0,1.0
3538,278,10.0,0.0,3.0
1853,180,,2.0,1.0
1721,135,6.0,0.0,0.0
2002,97,7.0,0.0,1.0
1454,235,7.0,2.0,1.0
5743,10,5.0,1.0,0.0
810,178,9.0,2.0,0.0
3734,200,6.0,1.0,0.0
3444,266,6.0,0.0,1.0
1210,103,6.0,0.0,0.0
2388,187,3.0,0.0,0.0
114,51,7.0,3.0,0.0
1876,105,12.0,1.0,0.0
2103,275,10.0,0.0,0.0
529,229,5.0,0.0,0.0
5120,105,7.0,0.0,1.0
1986,57,8.0,0.0,0.0
5166,16,7.0,0.0,0.0
4258,96,7.0,0.0,0.0
4390,194,7.0,3.0,0.0
1651,14,,0.0,0.0
5648,244,2.0,2.0,0.0
5991,38,9.0,2.0,0.0
5723,68,5.0,1.0,0.0
4352,124,10.0,1.0,0.0
3588,240,7.0,2.0,0.0
1490,98,6.0,3.0,0.0
2186,190,4.0,0.0,
3643,194,7.0,0.0,0.0
5970,289,3.0,0.0,0.0
5227,57,3.0,1.0,0.0
4940,80,,0.0,0.0
1667,9,7.0,3.0,0.0
5214,232,7.0,1.0,1.0
1572,10,4.0,0.0,0.0
1724,280,14.0,1.0,0.0
5330,215,8.0,2.0,1.0
2381,201,4.0,0.0,1.0
4675,149,8.0,0.0,1.0
2316,23,3.0,1.0,0.0
5487,2,4.0,1.0,0.0
4491,141,5.0,2.0,1.0
2443,29,4.0,1.0,1.0
3243,31,,0.0,0.0
1773,70,5.0,1.0,1.0
943,9,5.0,4.0,0.0
4689,133,8.0,2.0,1.0
398,77,6.0,0.0,1.0
4289,245,7.0,1.0,0.0
3700,209,5.0,1.0,1.0
1702,152,8.0,3.0,1.0
4402,57,,2.0,0.0
798,80,3.0,0.0,0.0
3618,123,7.0,0.0,1.0
4789,249,6.0,0.0,0.0
3985,236,6.0,0.0,0.0
2262,14,7.0,2.0,0.0
446,62,10.0,4.0,1.0
4365,43,4.0,1.0,0.0
2640,142,5.0,0.0,1.0
284,252,4.0,0.0,1.0
233,193,6.0,1.0,1.0
2555,27,6.0,0.0,0.0
872,134,7.0,2.0,0.0
2793,623,9.0,1.0,
4940,132,9.0,2.0,0.0
5713,20,6.0,1.0,1.0
1007,99,7.0,1.0,0.0
2387,199,5.0,0.0,0.0
5738,289,6.0,1.0,0.0
4220,113,6.0,0.0,0.0
2468,62,4.0,0.0,1.0
3045,95,8.0,2.0,0.0
5415,211,4.0,0.0,
3219,64,6.0,0.0,1.0
5228,113,4.0,0.0,0.0
4056,264,7.0,0.0,0.0
5083,52,,1.0,0.0
5925,177,4.0,0.0,
5697,239,5.0,0.0,1.0
